;journal;df_2010;df_2011;df_2012;df_2013;df_2014;df_2015;df_2016;df_2017;df_2018;df_2019;df_2020;total;min;std;mean;max
238;digestive and liver disease : official journal of the italian society of gastroenterology and the italian association for the study of the liver;0.0;0.006329113924050633;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006329113924050633;0.0;0.0020014415570685944;0.0006329113924050633;0.006329113924050633
239;journal of medical ethics and history of medicine;0.0;0.006329113924050633;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006329113924050633;0.0;0.0020014415570685944;0.0006329113924050633;0.006329113924050633
240;the american journal of hospice & palliative care;0.0;0.006329113924050633;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006329113924050633;0.0;0.0020014415570685944;0.0006329113924050633;0.006329113924050633
241;pediatrics in review;0.0;0.006329113924050633;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006329113924050633;0.0;0.0020014415570685944;0.0006329113924050633;0.006329113924050633
242;seminars in immunopathology;0.0;0.006329113924050633;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006329113924050633;0.0;0.0020014415570685944;0.0006329113924050633;0.006329113924050633
243;clinics in laboratory medicine;0.0;0.006329113924050633;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006329113924050633;0.0;0.0020014415570685944;0.0006329113924050633;0.006329113924050633
244;european journal of obstetrics, gynecology, and reproductive biology;0.0;0.006329113924050633;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006329113924050633;0.0;0.0020014415570685944;0.0006329113924050633;0.006329113924050633
245;acta paediatrica (oslo, norway : 1992);0.0;0.006329113924050633;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006329113924050633;0.0;0.0020014415570685944;0.0006329113924050633;0.006329113924050633
246;frontiers of medicine;0.0;0.006329113924050633;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006329113924050633;0.0;0.0020014415570685944;0.0006329113924050633;0.006329113924050633
247;journal of gastrointestinal surgery : official journal of the society for surgery of the alimentary tract;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
248;journal of cardiac surgery;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
249;the lancet. respiratory medicine;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
250;archives of disease in childhood. fetal and neonatal edition;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
251;the european respiratory journal;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
252;journal of the american academy of dermatology;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
253;frontiers in pediatrics;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
254;the national medical journal of india;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
255;giornale italiano di cardiologia (2006);0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
256;proceedings of the national academy of sciences of the united states of america;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
257;qjm : monthly journal of the association of physicians;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
258;hormone and metabolic research = hormon- und stoffwechselforschung = hormones et  metabolisme;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
259;a & a case reports;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
260;jama internal medicine;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.00641025641025641;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
261;current infectious disease reports;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
262;medicina intensiva;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
263;world journal of transplantation;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
264;anaesthesia;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.00641025641025641;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
265;health affairs (project hope);0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
266;nature reviews. cardiology;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
267;journal of gerontological nursing;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
268;the ochsner journal;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
269;women's health (london, england);0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
270;cell journal;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
271;bulletin of the history of medicine;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
272;journal of magnetic resonance imaging : jmri;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
273;cell stem cell;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
274;annales de dermatologie et de venereologie;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
275;veterinary journal (london, england : 1997);0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
276;bulletin of the american college of surgeons;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
277;transplant infectious disease : an official journal of the transplantation society;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
278;academic emergency medicine : official journal of the society for academic emergency medicine;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
279;cold spring harbor perspectives in medicine;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
280;nursing times;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
281;nursing forum;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
282;microsurgery;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
283;journal international de bioethique = international journal of bioethics;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
284;best practice & research. clinical gastroenterology;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
285;herz;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
286;experimental biology and medicine (maywood, n.j.);0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
287;continuum (minneapolis, minn.);0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
288;journal of hypertension;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
289;the european journal of health economics : hepac : health economics in prevention and care;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
290;paediatrics & child health;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
291;"der chirurg; zeitschrift fur alle gebiete der operativen medizen";0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
292;journal of the american geriatrics society;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
293;scientific american;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
294;anesteziologiia i reanimatologiia;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
295;cirugia pediatrica : organo oficial de la sociedad espanola de cirugia pediatrica;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
296;science progress;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
297;disability and rehabilitation;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00641025641025641;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
298;medicinski pregled;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
299;in vivo (athens, greece);0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
300;journal of the south carolina medical association (1975);0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
301;l' orthodontie francaise;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
302;journal of law and medicine;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
303;asian journal of surgery;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
304;gastroenterology nursing : the official journal of the society of gastroenterology nurses and associates;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
305;international journal of organ transplantation medicine;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
306;open medicine : a peer-reviewed, independent, open-access journal;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
307;eastern mediterranean health journal = la revue de sante de la mediterranee orientale = al-majallah al-sihhiyah li-sharq al-mutawassit;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
308;the journal of pediatrics;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
309;european journal of epidemiology;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
310;dimensions of critical care nursing : dccn;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
311;european radiology;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
312;neurocritical care;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
313;the journal of the american academy of orthopaedic surgeons;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
314;cannt journal = journal acitn;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
315;annali di igiene : medicina preventiva e di comunita;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
316;revue de pneumologie clinique;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
317;revista da associacao medica brasileira (1992);0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
318;minerva medica;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
319;nihon rinsho. japanese journal of clinical medicine;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
320;journal of translational medicine;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
321;bratislavske lekarske listy;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
322;kidney international. supplement;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
323;archives of facial plastic surgery;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
324;avicenna journal of medicine;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
325;seminars in nephrology;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
326;journal of korean academy of nursing;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
327;age and ageing;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
328;current heart failure reports;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
329;the lancet. global health;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
330;the israel medical association journal : imaj;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
331;pakistan journal of medical sciences;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
332;annals of surgery;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.00641025641025641;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
333;journal of intensive care medicine;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
334;medical history;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
335;clinical and experimental obstetrics & gynecology;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
336;the medical journal of malaysia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
337;future cardiology;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
338;journal of materials science. materials in medicine;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
339;emerging infectious diseases;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
340;ajob empirical bioethics;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.01282051282051282;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
341;stem cells translational medicine;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
342;ciencia & saude coletiva;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
343;qatar medical journal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
344;child's nervous system : chns : official journal of the international society for pediatric neurosurgery;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
345;international anesthesiology clinics;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
346;acta bioethica;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
347;stem cell research;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
348;biopreservation and biobanking;0.0;0.0;0.005319148936170213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005319148936170213;0.0;0.0016820625851959464;0.0005319148936170213;0.005319148936170213
349;current neurology and neuroscience reports;0.0;0.0;0.005319148936170213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005319148936170213;0.0;0.0016820625851959464;0.0005319148936170213;0.005319148936170213
350;progress in cardiovascular diseases;0.0;0.0;0.005319148936170213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005319148936170213;0.0;0.0016820625851959464;0.0005319148936170213;0.005319148936170213
351;pharmacoepidemiology and drug safety;0.0;0.0;0.005319148936170213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005319148936170213;0.0;0.0016820625851959464;0.0005319148936170213;0.005319148936170213
352;embo molecular medicine;0.0;0.0;0.005319148936170213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005319148936170213;0.0;0.0016820625851959464;0.0005319148936170213;0.005319148936170213
353;bulletin de la societe de pathologie exotique (1990);0.0;0.0;0.005319148936170213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005319148936170213;0.0;0.0016820625851959464;0.0005319148936170213;0.005319148936170213
354;the mount sinai journal of medicine, new york;0.0;0.0;0.005319148936170213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005319148936170213;0.0;0.0016820625851959464;0.0005319148936170213;0.005319148936170213
355;danish medical journal;0.0;0.0;0.005319148936170213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005319148936170213;0.0;0.0016820625851959464;0.0005319148936170213;0.005319148936170213
356;duke law journal;0.0;0.0;0.005319148936170213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005319148936170213;0.0;0.0016820625851959464;0.0005319148936170213;0.005319148936170213
357;the journal of clinical investigation;0.0;0.0;0.005319148936170213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005319148936170213;0.0;0.0016820625851959464;0.0005319148936170213;0.005319148936170213
358;current opinion in nephrology and hypertension;0.0;0.0;0.005319148936170213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005319148936170213;0.0;0.0016820625851959464;0.0005319148936170213;0.005319148936170213
359;cardiology research and practice;0.0;0.0;0.005319148936170213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005319148936170213;0.0;0.0016820625851959464;0.0005319148936170213;0.005319148936170213
360;haemophilia : the official journal of the world federation of hemophilia;0.0;0.0;0.005319148936170213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005319148936170213;0.0;0.0016820625851959464;0.0005319148936170213;0.005319148936170213
361;medicine studies;0.0;0.0;0.005319148936170213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005319148936170213;0.0;0.0016820625851959464;0.0005319148936170213;0.005319148936170213
362;journal of nephrology;0.0;0.0;0.005319148936170213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005319148936170213;0.0;0.0016820625851959464;0.0005319148936170213;0.005319148936170213
363;archives of iranian medicine;0.0;0.0;0.005319148936170213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005319148936170213;0.0;0.0016820625851959464;0.0005319148936170213;0.005319148936170213
364;cuadernos de bioetica : revista oficial de la asociacion espanola de bioetica y etica medica;0.0;0.0;0.005319148936170213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005319148936170213;0.0;0.0016820625851959464;0.0005319148936170213;0.005319148936170213
365;accountability in research;0.0;0.0;0.005319148936170213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005319148936170213;0.0;0.0016820625851959464;0.0005319148936170213;0.005319148936170213
366;nature medicine;0.0;0.0;0.005319148936170213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005319148936170213;0.0;0.0016820625851959464;0.0005319148936170213;0.005319148936170213
367;indian journal of pathology & microbiology;0.0;0.0;0.005319148936170213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005319148936170213;0.0;0.0016820625851959464;0.0005319148936170213;0.005319148936170213
