;lemmas;df_2021;df_2022;total;min;std;mean;max
1183;13.78;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1184;july;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1185;reusability;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1186;124;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1187;19.05;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1188;trough;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1189;crest;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1190;coved;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1191;contraindication;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1192;intuitive;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1193;entirely;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1194;dynamical;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1195;resonance;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1196;mri;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1197;govern;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1198;characterize;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1199;owe;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1200;simulate;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1201;poor;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1202;situation;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1203;accelerate;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1204;fermenter;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1205;communication;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1206;uniquely;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1207;mmm;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1208;bacterial;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1209;virtually;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1210;plastid;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1211;stage;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1212;evolution;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1213;uptake;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1214;precise;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1215;clear;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1216;queue;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1217;psi;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1218;substantially;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1219;marginal;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1220;paramount;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1221;14;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1222;possess;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1223;satisfaction;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1224;systematically;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1225;sheer;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1226;adhere;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1227;impute;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1228;ease;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1229;party;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1230;january;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1231;antipsychotic;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1232;widespread;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1233;homogeneous;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1234;department;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1235;simplify;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1236;comparable;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1237;valid;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1238;consolidate;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1239;implicitly;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1240;effectively;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1241;selective;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1242;frequently;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1243;rdb;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1244;right;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1245;imputation;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1246;variability;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1247;equation;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1248;dblp;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1249;significance;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1250;.05;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1251;miscellaneous;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1252;mistake;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1253;establishment;0.024390243902439025;0.1;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1254;emr;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1255;11;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1256;qms;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1257;fpgas;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1258;particular;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1259;25;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1260;phylogenetics;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1261;heterotachy;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1262;overlook;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1263;vary;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1264;lineage;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1265;uae;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1266;pool;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1267;netcdf4;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1268;517;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1269;reconnaissance;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1270;hold;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1271;emirate;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1272;middle;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1273;item;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1274;enroll;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1275;operation;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1276;computation;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1277;prisma;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1278;avoid;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1279;crucial;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1280;lipid;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1281;license?></xml;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1282;persistent;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1283;xml><?covid;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1284;preprocess;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1285;92.40;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1286;h(-;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1287;0.82;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1288;variable;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1289;iteration;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1290;fidelity;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1291;orchioides;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1292;hybridization;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1293;phenomenon;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1294;lipolytica;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1295;heterologous;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1296;upstream;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1297;ahead;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1298;ehealth;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1299;5-l;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1300;novelty;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1301;degradation;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1302;endure;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1303;respect;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1304;gluconic;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1305;branch;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1306;prospect;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1307;adopter;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1308;phylogeny;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1309;placebo;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1310;card;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1311;emirati;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1312;surgical;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1313;expatriate;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1314;antidepressant;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1315;variation;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1316;custom;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1317;agonist;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1318;dopamine;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1319;site-;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1320;definition;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1321;clarify;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1322;anticonvulsant;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1323;psychostimulants;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1324;opioid;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1325;proteowizard;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1326;substance;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1327;proportion;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1328;reviewer;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1329;curculigo;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1330;reach;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1331;retention;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1332;831;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1333;18.9;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1334;india;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1335;number;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1336;essay;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1337;qrs;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1338;sufficiently;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1339;muv;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1340;slope;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1341;14.9;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1342;23.3;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1343;intelligent;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1344;-27.4;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1345;28.5;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1346;creator;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1347;final;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1348;bespeak;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1349;inconsistent;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1350;close;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1351;curation;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1352;incentivized;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1353;113;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1354;provision;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1355;xml.making;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1356;forget;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1357;110;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1358;138;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1359;validation.the;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1360;iterative;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1361;v2;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1362;v0.9.22;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1363;spreadsheet.we;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1364;tpte;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1365;88;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1366;weakly;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1367;accompany;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1368;conceptualize;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1369;ideal;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1370;nest;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1371;and/or;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1372;life;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1373;execution;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1374;internal;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1375;suppress;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1376;technological;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1377;concealment;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1378;cytokine;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1379;elisa;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1380;qpcr;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1381;defect;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1382;logistical;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1383;collectively;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1384;little;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1385;tunel;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1386;stimulation;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1387;practical;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1388;downregulated;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1389;aggravation;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1390;frame;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1391;participation;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1392;destructiveness;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1393;confirm;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1394;dozen;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1395;84;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1396;338;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1397;227;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1398;release;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1399;demographic;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1400;financial;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1401;stepwise;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1402;metafor;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1403;populate;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1404;cycle;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1405;purification;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1406;commercial;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1407;butanoate;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1408;propanoate;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1409;alanine;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1410;aspartate;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1411;glutamate;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1412;retinol;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1413;purine;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1414;pentose;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1415;employ;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1416;psychology;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1417;phosphate;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1418;aminoacyl;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1419;byproduct;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1420;inexpensive;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1421;abundant;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1422;deficient;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1423;regeneration;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1424;nadph;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1425;xylulose;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1426;blank;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1427;delete;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
