;p_id;pid_type;year;journal;publisher;title;book_title;abstract;oabstract;authors;editors;language;meshterms;keywords;coi;grant;doi
922;26297360;Article;2015;BMJ open;;Remote ischaemic conditioning on recipients of deceased renal transplants, effect on immediate and extended kidney graft function: a multicentre, randomised controlled trial protocol (CONTEXT).;;INTRODUCTION: Delayed graft function due to ischaemia-reperfusion injury is a frequent complication in deceased donor renal transplantation. Experimental evidence indicates that remote ischaemic conditioning (RIC) provides systemic protection against ischaemia-reperfusion injury in various tissues. METHODS AND ANALYSIS: 'Remote ischaemic conditioning in renal transplantation--effect on immediate and extended kidney graft function' (the CONTEXT study) is an investigator initiated, multicentre, randomised controlled trial investigating whether RIC of the leg of the recipient improves short and long-term graft function following deceased donor kidney transplantation. The study will include  200 kidney transplant recipients of organ donation after brain death and 20 kidney transplant recipients of organ donation after circulatory death. Participants are randomised in a 1:1 design to RIC or sham-RIC (control). RIC consists of four cycles of 5 min occlusion of the thigh by a tourniquet inflated  to 250 mm Hg, separated by 5 min of deflation. Primary end point is the time to a 50% reduction from the baseline plasma creatinine, estimated from the changes of  plasma creatinine values 30 days post-transplant or 30 days after the last performed dialysis post-transplant. Secondary end points are: need of dialysis post-transplant, measured and estimated-glomerular filtration rate (GFR) at 3 and 12 months after transplantation, patient and renal graft survival, number of rejection episodes in the first year, and changes in biomarkers of acute kidney injury and inflammation in plasma, urine and graft tissue. ETHICS AND DISSEMINATION: The study is approved by the local ethical committees and national data security agencies. Results are expected to be published in 2016. TRIAL REGISTRATION NUMBER: NCT01395719.;;Krogstrup NV, Oltean M, Bibby BM, Nieuwenhuijs-Moeke GJ, Dor FJ, Birn H, Jespersen B;;eng;['Adolescent', 'Adult', 'Anesthesia, Intravenous', 'Ethics, Medical', '*Graft Survival', 'Humans', 'Immunosuppressive Agents/therapeutic use', 'Ischemic Preconditioning/*methods', '*Kidney Transplantation', 'Reperfusion Injury/*prevention & control', 'Thigh/blood supply', '*Tissue Donors', 'Young Adult'];['delayed graft function', 'glomerular filtration rate', 'ischaemia reperfusion injury', 'remote ischemic conditioning'];;;10.1136/bmjopen-2015-007941
923;26296374;Article;2015;Medizinische Klinik, Intensivmedizin und Notfallmedizin;;[Total artificial heart].;;BACKGROUND: To date the CardioWest total artificial heart is the only clinically  available implantable biventricular mechanical replacement for irreversible cardiac failure. OBJECTIVES: This article presents the indications, contraindications, implantation procedere and postoperative treatment. MATERIAL AND METHODS: In addition to a overview of the applications of the total artificial heart this article gives a brief presentation of the two patients treated in our department with the CardioWest. RESULTS: The clinical course, postoperative rehabilitation, device-related complications and control mechanisms are presented. CONCLUSION: The total artificial heart is a reliable implant for treating critically ill patients with irreversible cardiogenic shock. A bridge to transplantation is feasible with excellent results.;;Antretter H, Dumfarth J, Hofer D;;ger;['Austria', 'Contraindications', '*Critical Care/ethics', 'Ethics, Medical', 'Guideline Adherence', 'Heart Failure/mortality/*therapy', 'Heart Transplantation/ethics', '*Heart, Artificial/adverse effects/ethics', 'Humans', 'Monitoring, Physiologic', 'Prosthesis Design/ethics', 'Shock, Cardiogenic/mortality/*therapy', 'Survival Rate'];['Biventricular heart failure, irreversible', 'Heart failure, terminal', 'Heart transplantation', 'Mechanical circulatory support', 'Postoperative care'];;;10.1007/s00063-015-0060-9
924;26293067;Article;2015;Transplantation proceedings;;Impact of 6% Starch 130/0.4 and 4% Gelatin Infusion on Kidney Function in Living-Donor Liver Transplantation.;;"BACKGROUND: Since the first liver transplantation, pretransplantation or post-transplantation renal problems are still among the main causes of mortality  and morbidity. The aim of this study was to evaluate the effects of fluid replacement solutions used intraoperatively on renal functions in elective living-donor liver transplantation. METHODS: After Ethics Committee approval, informed consents were obtained from patients. Patients with normal renal functions and scheduled for elective living-donor-liver transplantation were included in the study. Patients were randomly allocated to infusion with 6% hydroxyehylstarch 130/40 (HES group) and 4% Gelofusine (GEL group). Blood samples were obtained before the induction of anesthesia (baseline), at the end of the operation, and postoperative days 1 and 4. Different estimated glomerular filtration rate (eGFR) formulas using creatinine (modification of renal disease,  chronic kidney disease-epidemiology collaboration and Cockraud Gault) were used to calculate the eGFR. RESULTS: Thirty-six patients were included in the study (GEL group = 18; HES group = 18). Patient characteristics, modified end stage liver disease-Child Pugh score, American Society of anaesthesiologist scores, and intraoperative data were similar between groups. Postoperative measurements showed that creatinine was significantly higher in the GEL group compared with the baseline, which was not the case for the HES group. Similarly, postoperative  eGFR levels, as measured using MDRD and CKD-EPI, were found to be significantly lower in the GEL group. Postoperative urine albumin:creatinine ratios were significantly higher in the GEL group compared with baseline. Total crystalloid amount used, colloid, blood, fresh frozen plasma values, extubation, and intensive care unit (ICU) and hospital stay were similar in both groups. Postreperfusion syndrome developed in 6 patients in each group. CONCLUSION: In conclusion, Gelofusine seem to cause more impairment in renal functions in elective living-donor liver transplantation.";;Demir A, Aydinli B, Toprak HI, Karadeniz U, Yilmaz FM, Zungun C, Ucar P, Guclu CY, Bostanci EB, Yilmaz S;;eng;['Adult', 'Creatinine/blood', 'Female', 'Gelatin/*administration & dosage', 'Glomerular Filtration Rate/*drug effects', 'Humans', 'Hydroxyethyl Starch Derivatives', 'Infusions, Intravenous', '*Liver Transplantation', '*Living Donors', 'Male', 'Middle Aged', 'Renal Insufficiency, Chronic/*drug therapy/physiopathology', 'Starch/*administration & dosage'];;;;10.1016/j.transproceed.2015.05.015
925;26290916;Article;2015;Nephrology nursing journal : journal of the American Nephrology Nurses' Association;;Provisions of the Code of Ethics for Nurses: Interpretive Statements for Transplant Nurses.;;Nurses working with patients pre-, during, and post-kidney transplant are faced with ethical decisions in every phase of the transplant process. This article provides interpretive statements for the nine provisions of the 2015 ANA Code of  Ethics for Nurses for transplant nurses in facilitating patient-centered decision making throughout the transplant process.;;Brown CS, Finnell DS;;eng;['*Codes of Ethics', '*Ethics, Nursing', 'Humans', 'Kidney Failure, Chronic/nursing/surgery', '*Kidney Transplantation', 'Patient Advocacy', 'Patient Safety'];;;;
926;26284312;Article;2016;Transplant international : official journal of the European Society for Organ Transplantation;;Regulatory oversight in the United States of vascularized composite allografts.;;Vascularized composite allograft (VCA) transplantation is a medically acceptable  treatment for the reconstruction of major tissue loss. The advent of VCA transplantation has spurred regulatory and policy development in the United States to address the multiple clinical, ethical and legal issues that must be considered for the practice of VCA donation and transplantation to develop within the existing framework of public trust and transparency vital to the success of donation and transplantation.;;Glazier AK;;eng;['*Composite Tissue Allografts', 'Graft Rejection', '*Graft Survival', 'Humans', 'Living Donors', 'Public Policy', 'T-Lymphocytes, Regulatory', 'Transplantation Chimera', 'Transplantation, Homologous', 'United States', 'Vascularized Composite Allotransplantation/ethics/*legislation & jurisprudence/*methods'];['composite graft', 'donation', 'ethics', 'legal'];;;10.1111/tri.12657
927;26282436;Article;2016;Methods (San Diego, Calif.);;Ethical considerations in tissue engineering research: Case studies in translation.;;"Tissue engineering research is a complex process that requires investigators to focus on the relationship between their research and anticipated gains in both knowledge and treatment improvements. The ethical considerations arising from tissue engineering research are similarly complex when addressing the translational progression from bench to bedside, and investigators in the field of tissue engineering act as moral agents at each step of their research along the translational pathway, from early benchwork and preclinical studies to clinical research. This review highlights the ethical considerations and challenges at each stage of research, by comparing issues surrounding two translational tissue engineering technologies: the bioartificial pancreas and a tissue engineered skeletal muscle construct. We present relevant ethical issues and questions to consider at each step along the translational pathway, from the  basic science bench to preclinical research to first-in-human clinical trials. Topics at the bench level include maintaining data integrity, appropriate reporting and dissemination of results, and ensuring that studies are designed to yield results suitable for advancing research. Topics in preclinical research include the principle of ""modest translational distance"" and appropriate animal models. Topics in clinical research include key issues that arise in early-stage  clinical trials, including selection of patient-subjects, disclosure of uncertainty, and defining success. The comparison of these two technologies and their ethical issues brings to light many challenges for translational tissue engineering research and provides guidance for investigators engaged in development of any tissue engineering technology.";;Baker HB, McQuilling JP, King NM;;eng;['Animals', 'Biomedical Research/ethics', 'Clinical Trials as Topic', 'Humans', 'Informed Consent', 'Organ Transplantation/ethics', 'Patient Selection', 'Tissue Engineering/*ethics', 'Translational Medical Research/ethics'];['Animal research ethics', 'Bioartificial pancreas', 'Human research ethics', 'Tissue-engineered skeletal muscle', 'Translational research ethics'];;T32 EB014836/EB/NIBIB NIH HHS/United States;10.1016/j.ymeth.2015.08.010
928;26272355;Article;2015;Clinical journal of the American Society of Nephrology : CJASN;;Disclosing Health and Health Behavior Information between Living Donors and Their Recipients.;;BACKGROUND AND OBJECTIVES: Living donor guidelines-both national and international-either do not address or are vague about what information can be shared between prospective living donors and transplant candidates, as well as when to make such disclosures and who should make them. This study explored the attitudes of donors and recipients regarding how much information they believe should be shared. DESIGN, SETTING, PARTICIPANTS, & MEASUREMENTS: Two Email invitations were sent by the National Kidney Foundation (national headquarters) to its Email listservs, inviting members to participate in an online survey to assess the attitudes of kidney transplant stakeholders regarding the disclosure of health and health risk behavior information. RESULTS: From approximately 4200  unique Email addresses, 392 (9.3%) respondents completed part or all of the survey. The analyses were limited to the 236 respondents who self-identified as either donors (potential and actual, n=160) or recipients (candidates and actual, n=76). Overall, 79% (186 of 234) of respondents supported disclosure of general recipient health information that would affect post-transplant outcome to donors, and 88% (207 of 235) supported disclosure of general donor health information to  recipients. Recipients and donors were also supportive of sharing donor and recipient information, particularly information relevant to graft and patient survival. There is some reticence, however, about sharing social information. The closer the relationship, the more information they are willing to share. Both donors and recipients wanted the transplant team involved in the information disclosure. Over three quarters of donors (79%) and recipients (78%) did not think the recipient had a right to know why a donor was excluded from donating. CONCLUSIONS: Both donors and recipients want a significant amount of health information to be disclosed. The opinions of other stakeholders need to be surveyed to determine whether a revision of current policies and practices is warranted.;;Mataya L, Meadow J, Thistlethwaite JR Jr, Mandelbrot DA, Rodrigue JR, Ross LF;;eng;['Attitude', 'Confidentiality', 'Female', 'Graft Survival', '*Health Behavior', '*Health Status', 'Humans', '*Kidney Transplantation', 'Living Donors/*psychology', 'Male', 'Mental Health', 'Middle Aged', 'Substance-Related Disorders/psychology', 'Surveys and Questionnaires', 'Transplant Recipients/*psychology', '*Truth Disclosure', 'Unsafe Sex'];['disclosure', 'kidney transplantation', 'living donors', 'privacy', 'risk factors'];;G13 LM009096/LM/NLM NIH HHS/United States;10.2215/CJN.02280215
929;26225503;Article;2015;The American journal of bioethics : AJOB;;Addressing Consent Issues in Donation After Circulatory Determination of Death.;;Given the widening gap between the number of individuals on transplant waiting lists and the availability of donated organs, as well as the recent plateau in donations based on neurological criteria (i.e., brain death), there has been a growing interest in expanding donation after circulatory determination of death.  While the prevalence of this form of organ donation continues to increase, many thorny ethical issues remain, often creating moral distress in both clinicians and families. In this article, we address one of these issues, namely, the challenges surrounding patient and surrogate informed consent for donation after  circulatory determination of death. First we discuss several general concerns regarding consent related to this form of organ donation, and then we address additional issues that are unique to three different patient categories: adult patients with medical decision-making capacity or potential capacity, adult patients who lack capacity, and pediatric patients.;;Overby KJ, Weinstein MS, Fiester A;;eng;['Adult', 'Blood Circulation', 'Brain Death', '*Cardiovascular System', 'Child', '*Death', 'Decision Making', 'Humans', 'Informed Consent/*ethics', '*Mental Competency', 'Parental Consent/ethics', 'Public Opinion', '*Social Values', 'Third-Party Consent/ethics', '*Tissue Donors', '*Tissue Survival', 'Tissue and Organ Harvesting/*ethics', 'Tissue and Organ Procurement/*ethics', 'Trust'];['chronic conditions', 'disability', 'end-of-life issues', 'informed consent', 'organ transplantation', 'rehabilitation'];;;10.1080/15265161.2015.1047999
930;26204418;Article;2015;Annals of transplantation;;Ultrasound/Laparoscopic Camera-Guided Transversus Abdominis Plane Block for Renal Transplant Donors: A Randomized Controlled Trial.;;BACKGROUND: The most common treatment modality for postoperative pain relief following laparoscopic surgery is multimodal, using nonsteroidal antiinflammatory drugs (NSAID), opioids, and infiltration of local anesthetics. Because NSAIDs are nephrotoxic, local infiltration does not relieve deep tissue pain, and opioids have an adverse effects profile including pruritus, nausea, vomiting, oversedation, apnea, and decreased gastrointestinal motility. Therefore, the use  of a regional analgesic technique can lead to an improved quality of recovery. The aim of this prospective, randomized, placebo-controlled study was to evaluate the effect of TAP block on postoperative verbal analog scale (VAS) scores and total morphine requirements in the first 24 hours after laparoscopic live donor nephrectomy. MATERIAL AND METHODS: After obtaining approval from the hospital ethics committee and written informed consent from the patients, 49 ASA I-II patients undergoing laparoscopic donor nephrectomy, aged 18 years or over, were included in this prospective, randomized, controlled study. In this clinical trial patients were divided into 2 groups: TAP block group (group T) and placebo  group (group P). The demographic variables, pain scores, morphine consumption, level of sedation, presence of postoperative nausea, vomiting, pruritus, and average length of postoperative stay were reviewed. RESULTS: The pain scores were significantly lower after TAP block with bupivacaine at most but not all time points. Patients receiving the TAP block with bupivacaine required less morphine  up to 24 hours after surgery compared with the saline group. CONCLUSIONS: USG-guided TAP block as part of a balanced analgesia regimen is of benefit in reducing postoperative pain and morphine consumption after laparoscopic donor nephrectomy.;;Guner Can M, Goz R, Berber I, Kaspar C, Cakir U;;eng;['Adult', 'Anesthetics, Local/*therapeutic use', 'Bupivacaine/*therapeutic use', 'Double-Blind Method', 'Female', 'Humans', 'Kidney Transplantation/*adverse effects/methods', 'Laparoscopy/adverse effects', '*Living Donors', 'Male', 'Middle Aged', 'Morphine/therapeutic use', 'Narcotics/therapeutic use', 'Nephrectomy/*adverse effects/methods', 'Pain Management/*methods', 'Pain Measurement', 'Pain, Postoperative/*drug therapy', 'Prospective Studies', 'Treatment Outcome'];;;;10.12659/AOT.893926
931;26201841;Article;2015;The Lancet. Respiratory medicine;;Ethical dilemmas with the use of ECMO as a bridge to transplantation.;;;;Truog RD, Thiagarajan RR, Harrison CH;;eng;['Adolescent', 'Extracorporeal Membrane Oxygenation/*ethics', 'Hepatomegaly/etiology', 'Humans', '*Lung Transplantation/adverse effects', 'Lymphoproliferative Disorders/etiology', 'Male', 'Preoperative Care/*ethics/methods', '*Waiting Lists'];;;;10.1016/S2213-2600(15)00233-7
932;26200603;Article;2016;Radiology;;Brain Default Mode Network Changes after Renal Transplantation: A Diffusion-Tensor Imaging and Resting-State Functional MR Imaging Study.;;"PURPOSE: To investigate structural and functional alterations of the default mode network (DMN) in the brain after renal transplantation in patients with end-stage renal disease by using diffusion-tensor imaging and resting-state functional MR imaging. MATERIALS AND METHODS: This prospective study was approved by the local  medical research ethics committee, and written informed consent was obtained. Twenty-one patients with end-stage renal disease (15 men, six women; mean age +/- standard deviation, 32 years +/- 9.5) who were scheduled to undergo renal transplantation and 21 healthy control subjects (15 men, six women; mean age, 31  years +/- 6.5) were included. Diffusion-tensor imaging and resting-state functional MR imaging were performed in all subjects. Patients were imaged both before and 1 month after renal transplantation. Structural (mean diffusivity, fractional anisotropy, path length, and number of tracts derived from diffusion-tensor imaging tractography) and functional (temporal correlation coefficient derived from resting-state functional MR imaging) connectivity of the DMN were quantitatively compared with two-sample t tests or paired t tests. Intergroup correlation analysis was performed to compare structural or functional indexes and results of neuropsychological or blood biochemistry tests. RESULTS: Mean diffusivity was decreased in the fiber bundles connecting the posterior cingulate cortex and the precuneus to the bilateral inferior parietal lobules in  patients after renal transplantation compared with that in patients before transplantation (P < .05). Temporal correlation coefficients for patients after renal transplantation nearly reached the levels of those for control subjects (all, P > .05). The change in mean diffusivity of the fiber bundles connecting the posterior cingulate cortex and the precuneus to the right inferior parietal lobule positively correlated with the change in hematocrit levels (r = 0.522, P = .015), the change in temporal correlation coefficients between the posterior cingulate cortex or precuneus and left or right inferior parietal lobules correlated with changes in number connection test type A scores (r = -0.549, P =  .010) and digit symbol test scores (r = 0.533, P = .013). CONCLUSION: Functional  connectivity changes in the DMN, which were associated with improved hematocrit levels and cognitive function, may recover earlier than structural connectivity changes do 1 month after renal transplantation.";;Zhang LJ, Wen J, Liang X, Qi R, Schoepf UJ, Wichmann JL, Milliken CM, Chen HJ, Kong X, Lu GM;;eng;['Adult', 'Brain/*physiopathology', 'Case-Control Studies', 'Diffusion Tensor Imaging/methods', 'Female', 'Humans', 'Kidney Failure, Chronic/*surgery', 'Kidney Function Tests', '*Kidney Transplantation', 'Magnetic Resonance Imaging/*methods', 'Male', 'Neuropsychological Tests'];;;;10.1148/radiol.2015150004
933;26195738;Article;2015;Proceedings of the National Academy of Sciences of the United States of America;;Cloning humans? Biological, ethical, and social considerations.;;"There are, in mankind, two kinds of heredity: biological and cultural. Cultural inheritance makes possible for humans what no other organism can accomplish: the  cumulative transmission of experience from generation to generation. In turn, cultural inheritance leads to cultural evolution, the prevailing mode of human adaptation. For the last few millennia, humans have been adapting the environments to their genes more often than their genes to the environments. Nevertheless, natural selection persists in modern humans, both as differential mortality and as differential fertility, although its intensity may decrease in the future. More than 2,000 human diseases and abnormalities have a genetic causation. Health care and the increasing feasibility of genetic therapy will, although slowly, augment the future incidence of hereditary ailments. Germ-line gene therapy could halt this increase, but at present, it is not technically feasible. The proposal to enhance the human genetic endowment by genetic cloning  of eminent individuals is not warranted. Genomes can be cloned; individuals cannot. In the future, therapeutic cloning will bring enhanced possibilities for  organ transplantation, nerve cells and tissue healing, and other health benefits.";;Ayala FJ;;eng;['Animals', 'Cloning, Organism/*ethics', 'Genetic Diseases, Inborn/therapy', 'Genetic Therapy', 'Genotype', 'Humans', 'Phylogeny', '*Social Values'];['cultural evolution', 'genetic therapy', 'human origins', 'natural selection', 'therapeutic cloning'];;;10.1073/pnas.1501798112
934;26194324;Article;2016;Bioethics;;When Opportunity Knocks Twice: Dual Living Kidney Donation, Autonomy and the Public Interest.;;Living kidney transplantation offers the best treatment in terms of life-expectancy and quality of life for those with end-stage renal disease. The long-term risks of living donor nephrectomy, although real, are very small, with  evidence of good medium-term outcomes. Who should be entitled to donate, and in which circumstances, is nevertheless a live question. We explore the ethical dimensions of a request by an individual to donate both of their kidneys during life: 'dual living kidney donation'. Our ethical analysis is tethered to a hypothetical case study in which a father asks to donate a kidney to each of his  twin boys. We explore the autonomy of the protagonists, alongside different dimensions of the public interest, such as the need to protect not only the recipients, but also the donor and even the wider community. Whilst acknowledging objections to 'dual-donation', not least by reference to the harms that the donor might be expected to endure, we suggest there is a prima facie case for permitting this, provided that both donor and recipients are willing and that due attention is paid to such considerations as the autonomy and welfare of all parties, as well as to the wider ramifications of acting on such a request. We argue for broader interpretations of the concepts of autonomy and welfare, recognizing the importance of relationships and the relevance of more than merely physical well-being. Equipped with such a holistic assessment, we suggest there is a prima facie case for allowing 'dual living kidney donation'.;;Bailey P, Huxtable R;;eng;['Ethics, Medical', 'Fathers', 'Female', 'Freedom', 'Humans', 'Kidney Failure, Chronic/ethnology/*surgery', '*Kidney Transplantation/ethics/legislation & jurisprudence', '*Living Donors/legislation & jurisprudence/psychology', 'Male', 'Middle Aged', '*Nephrectomy/ethics', 'Nuclear Family', '*Personal Autonomy', '*Quality of Life', 'Social Values', 'Tissue and Organ Harvesting/*ethics', '*Transplant Recipients/psychology', 'United States'];['autonomy', 'liberty', 'living kidney donation', 'medical ethics', 'public interest', 'slippery slopes', 'transplantation', 'welfare'];;DRF-2013-06-031/Department of Health/United Kingdom;10.1111/bioe.12177
935;26174971;Article;2015;Liver transplantation : official publication of the American Association for the  Study of Liver Diseases and the International Liver Transplantation Society;;Age and equity in liver transplantation: An organ allocation model.;;"A moral liver allocation policy must be fair. We considered a 2-step, 2-principle allocation system called ""age mapping."" Its first principle, equal opportunity, ensures that candidates of all ages have an equal chance of getting an organ. Its second principle, prudential lifespan equity, allocates younger donor grafts to younger candidates and older donors to older candidates in order to increase the  likelihood that all recipients achieve a ""full lifespan."" Data from 2476 candidates and 1371 consecutive adult liver transplantations (from 1999 to 2012)  were used to determine whether age mapping can reduce the gap in years of life lost (YLL) between younger and older recipients. A parametric Weibull prognostic  model was developed to estimate total life expectancy after transplantation using survival of the general population matched by sex and age as a reference. Life expectancy from birth was calculated by adding age at transplant and total life expectancy after transplantation. In multivariate analysis, recipient age, hepatitis C virus status, Model for End-Stage Liver Disease score at transplant of >30, and donor age were significantly related to prognosis after surgery (P <  0.05). The mean (and standard deviation) number of years of life from birth, calculated from the current allocation model, for various age groups were: recipients 18-47 years (n = 340) = 65.2 (3.3); 48-55 years (n = 387) = 72.7 (2.1); 56-61 years (n = 372) = 74.7 (1.7) and for recipients >61 years (n = 272)  = 77.4 (1.4). The total number of YLL equaled 523 years. Redistributing liver grafts, using an age mapping algorithm, reduces the lifespan gap between younger  and older candidates by 33% (from 12.3% to 8.3%) and achieves a 14% overall reduction of YLL (73 years) compared to baseline liver distribution. In conclusion, deliberately incorporating age into an allocation algorithm promotes  fairness and increases efficiency.";;Cucchetti A, Ross LF, Thistlethwaite JR Jr, Vitale A, Ravaioli M, Cescon M, Ercolani G, Burra P, Cillo U, Pinna AD;;eng;['Adolescent', 'Adult', 'Age Factors', 'Aged', 'Aged, 80 and over', 'Algorithms', '*Decision Support Techniques', 'Female', 'Health Equity/*organization & administration', 'Health Services Accessibility/*organization & administration', '*Healthcare Disparities', 'Humans', 'Italy', 'Kaplan-Meier Estimate', 'Life Expectancy', 'Liver Transplantation/adverse effects/*methods', 'Male', 'Middle Aged', 'Multivariate Analysis', 'Policy Making', 'Risk Assessment', 'Risk Factors', 'Time Factors', 'Tissue Donors/*supply & distribution', 'Tissue and Organ Procurement/*organization & administration', 'Treatment Outcome', 'Young Adult'];;;;10.1002/lt.24211
936;26162652;Article;2015;American journal of kidney diseases : the official journal of the National Kidney Foundation;;Functional status, time to transplantation, and survival benefit of kidney transplantation among wait-listed candidates.;;"BACKGROUND: In the context of an aging end-stage renal disease population with multiple comorbid conditions, transplantation professionals face challenges in evaluating the global health of patients awaiting kidney transplantation. Functional status might be useful for identifying which patients will derive a survival benefit from transplantation versus dialysis. STUDY DESIGN: Retrospective cohort study of wait-listed patients using data for functional status from a national dialysis provider linked to United Network for Organ Sharing registry data. SETTING & PARTICIPANTS: Adult kidney transplantation candidates added to the waiting list between 2000 and 2006. PREDICTOR: Physical Functioning scale of the Medical Outcomes Study 36-Item Short Form Health Survey, analyzed as a time-varying covariate. OUTCOMES: Kidney transplantation; survival  benefit of transplantation versus remaining wait-listed. MEASUREMENTS: We used multivariable Cox regression to assess the association between physical function  with study outcomes. In survival benefit analyses, transplantation status was modeled as a time-varying covariate. RESULTS: The cohort comprised 19,242 kidney  transplantation candidates (median age, 51 years; 36% black race) receiving maintenance dialysis. Candidates in the lowest baseline Physical Functioning score quartile were more likely to be inactivated (adjusted HR vs highest quartile, 1.30; 95% CI, 1.21-1.39) and less likely to undergo transplantation (adjusted HR vs highest quartile, 0.64; 95% CI, 0.61-0.68). After transplantation, worse Physical Functioning score was associated with shorter 3-year survival (84% vs 92% for the lowest vs highest function quartiles). However, compared to dialysis, transplantation was associated with a statistically significant survival benefit by 9 months for patients in every function quartile. LIMITATIONS: Functional status is self-reported. CONCLUSIONS:  Even patients with low function appear to live longer with kidney transplantation versus dialysis. For wait-listed patients, global health measures such as functional status may be more useful in counseling patients about the probability of transplantation than in identifying who will derive a survival benefit from it.";;Reese PP, Shults J, Bloom RD, Mussell A, Harhay MN, Abt P, Levine M, Johansen KL, Karlawish JT, Feldman HI;;eng;['Adult', 'Aged', 'Cohort Studies', 'Female', '*Health Status', '*Health Status Indicators', 'Humans', 'Kaplan-Meier Estimate', 'Kidney Failure, Chronic/mortality/*surgery/therapy', '*Kidney Transplantation', 'Male', 'Middle Aged', 'Proportional Hazards Models', 'Renal Dialysis', 'Retrospective Studies', 'Survival Rate', 'Time Factors', 'Time-to-Treatment/*statistics & numerical data', '*Waiting Lists'];['36-Item Short Form Health Survey (SF-36)', 'End-stage renal disease (ESRD)', 'dialysis', 'functional status', 'kidney transplant allocation', 'kidney transplantation', 'physical function', 'post-transplantation complications', 'renal replacement therapy modality', 'survival benefit', 'transplant waiting list'];;K24-DK085153/DK/NIDDK NIH HHS/United States;10.1053/j.ajkd.2015.05.015
937;26152381;Article;2015;The Hastings Center report;;Responsible Stewards of a Limited Resource.;;;;Turnbull JM;;eng;['Adult', 'Cardiomyopathy, Dilated/diagnosis/*surgery', 'Choice Behavior/ethics', 'Decision Making/*ethics', 'Developmental Disabilities', 'Disabled Persons', '*Ethics Consultation', 'Female', 'Health Care Rationing/*ethics', 'Heart Transplantation/*ethics', 'Humans', 'Infant', 'Intensive Care Units, Pediatric', '*Interdisciplinary Communication', 'Male', 'Palliative Care/ethics', '*Waiting Lists'];;;;10.1002/hast.466
938;26137963;Article;2015;American journal of transplantation : official journal of the American Society of Transplantation and the American Society of Transplant Surgeons;;Unintended Consequences of the New National Kidney Allocation Policy in the United States.;;"The new national Kidney Allocation System of the Organ Procurement and Transplantation Network (OPTN), effective as of December 4, 2014, was designed to improve the chances of transplanting the most highly sensitized patients on the waitlist, those with calculated panel reactive antibody values of 98%, 99% and 100%. Recently, it was suggested that these highly sensitized patients will experience inequitable access, given the reported high prevalence of antibodies to HLA-DP, and the fact that only about 1/3 of deceased donors are typed for HLA-DP antigens. Here we report that 320/2948 flow cytometric crossmatches performed for the Northwestern transplant program over the past 28 months were positive solely due to HLA-DP donor-specific antibodies (11%; 16.5% of patients with HLA antibodies-sensitized patients). We further show that 58/207 (12%) HLA-DR serologically matched donor-recipient pairs had a positive B cell flow crossmatch due to donor-specific HLA class II antibodies, and 2/34 (6%) serologic zero-HLA-A-B-DR mismatch had a positive flow crossmatch due to HLA-DSA. We therefore provide information regarding the necessity and importance of complete  donor HLA typing including both chains of the HLA-DP antigen (encoded by HLA-DPA1 and HLA-DPB1) at the time of organ offer.";;Tambur AR, Haarberg KM, Friedewald JJ, Leventhal JR, Cusick MF, Jaramillo A, Abecassis MM, Kaplan B;;eng;['Flow Cytometry', 'HLA-DP alpha-Chains/*immunology', 'HLA-DP beta-Chains/*immunology', 'Histocompatibility/immunology', 'Histocompatibility Testing', 'Humans', 'Hypersensitivity/*immunology', 'Isoantibodies/immunology', '*Organ Transplantation', 'Resource Allocation/*legislation & jurisprudence/*standards', 'Tissue Donors', 'Tissue and Organ Procurement/*organization & administration', 'United States'];['Organ Procurement and Transplantation Network (OPTN)', 'ethics and public policy', 'kidney transplantation/nephrology', 'organ allocation', 'organ procurement and allocation'];;;10.1111/ajt.13381
939;26131406;Article;2015;World journal of transplantation;;Philosophy of organ donation: Review of ethical facets.;;Transplantation ethics is a philosophy that incorporates systematizing, defending and advocating concepts of right and wrong conduct related to organ donation. As  the demand for organs increases, it is essential to ensure that new and innovative laws, policies and strategies of increasing organ supply are bioethical and are founded on the principles of altruism and utilitarianism. In the field of organ transplantation, role of altruism and medical ethics values are significant to the welfare of the society. This article reviews several fundamental ethical principles, prevailing organ donation consent laws, incentives and policies related to the field of transplantation. The Ethical and  Policy Considerations in Organ Donation after Circulatory Determination of Death  outline criteria for death and organ retrieval. Presumed consent laws prevalent mostly in European countries maintain that the default choice of an individual would be to donate organs unless opted otherwise. Explicit consent laws require organ donation to be proactively affirmed with state registries. The Declaration  of Istanbul outlines principles against organ trafficking and transplant tourism. World Health Organization's Guiding Principles on Human Cell, Tissue and Organ Transplantation aim at ensuring transparency in organ procurement and allocation. The ethics of financial incentives and non-financial incentives such as incorporation of non-medical criteria in organ priority allocation have also been reviewed in detail.;;Dalal AR;;eng;;['Ethics', 'Incentives for donation', 'Organ donation', 'Organ trade', 'Presumed and explicit consent', 'Transplantation'];;;10.5500/wjt.v5.i2.44
